msisdn,imsi,plan_name,monthly_quota_gb,default_5qi,is_premium,device_type,priority_arp,roaming_allowed
917683367412,4046430848036,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919364692640,4049980896812,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918497574340,4046593144420,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918025159042,4048480768722,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919341045202,4044064241535,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917340448309,4046622613720,Basic_4G,30,9,False,Samsung S24,5,False
917194000543,4044540311703,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917101224305,4044593009520,Gold_Family,100,5,True,Samsung S24,1,False
917009677568,4048150760428,Gold_Family,100,5,True,iPhone 15,1,False
917957237892,4047188707039,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919440200741,4041896818291,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918669713139,4046461698631,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917873843990,4043372385399,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919138745809,4045408818705,Basic_4G,30,9,False,iPhone 15,5,True
917324768879,4049986533651,Gold_Family,100,5,True,OnePlus 11,1,False
918216223416,4045762725507,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919525264369,4045807456101,Gold_Family,100,5,True,Samsung S24,1,True
918072713717,4042814156110,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917059189933,4043304152728,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917718795383,4049828800567,Basic_4G,30,9,False,OnePlus 11,5,True
918084847172,4048462219407,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918454691989,4043350980072,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917782416118,4047175617775,Gold_Family,100,5,True,Samsung S24,1,True
918064308789,4047261423369,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918494908002,4045821436365,Gold_Family,100,5,True,Samsung S24,1,False
917421729128,4046633734066,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918389519219,4049618225259,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919866253915,4041401478028,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917914960218,4042858171589,Gold_Family,100,5,True,iPhone 15,1,False
918737407442,4048478973465,Basic_4G,30,9,False,Samsung S24,5,False
917100104836,4043371321984,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918700837614,4047027936732,Basic_4G,30,9,False,OnePlus 11,5,True
917422212178,4043186161807,Basic_4G,30,9,False,Samsung S24,5,False
919770971353,4042901731472,Gold_Family,100,5,True,iPhone 15,1,True
918713984228,4044339434785,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917801202739,4041319281172,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917845626508,4041168576593,Basic_4G,30,9,False,OnePlus 11,5,False
917350128641,4042622586024,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918225157148,4046313244977,Gold_Family,100,5,True,iPhone 15,1,False
918450198976,4044831311581,Gold_Family,100,5,True,Samsung S24,1,True
917588330489,4045201439868,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919311788774,4047303649054,Gold_Family,100,5,True,iPhone 15,1,False
917205119131,4048654003295,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918221399427,4044288648179,Basic_4G,30,9,False,Samsung S24,5,True
917830871427,4046897589025,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918521025708,4045242667978,Gold_Family,100,5,True,iPhone 15,1,True
917316675023,4046847633504,Gold_Family,100,5,True,Samsung S24,1,True
918598565491,4043245706988,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919846122621,4045398479449,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918281510432,4048041938175,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917239749555,4043136991857,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919404731349,4043439991763,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917834081732,4042705119513,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919601015638,4042783250022,Basic_4G,30,9,False,iPhone 15,5,True
918864655693,4042812373107,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919519846684,4041354106822,Basic_4G,30,9,False,OnePlus 11,5,False
917524194466,4044531025806,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919687925347,4048886762602,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919776857420,4048215104748,Basic_4G,30,9,False,Samsung S24,5,False
919299843847,4043946574949,Basic_4G,30,9,False,Samsung S24,5,False
918240818257,4041377967617,Gold_Family,100,5,True,OnePlus 11,1,False
918992249757,4041327777339,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919102239236,4049232134518,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917413705949,4046881022443,Gold_Family,100,5,True,Samsung S24,1,False
917153140852,4044236289762,Gold_Family,100,5,True,Samsung S24,1,True
917248479613,4048401968760,Basic_4G,30,9,False,iPhone 15,5,True
918609798311,4047113432264,Basic_4G,30,9,False,OnePlus 11,5,True
919791611918,4048482953146,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919718761016,4046134999682,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918171651723,4047366588160,Gold_Family,100,5,True,Samsung S24,1,False
917424151153,4045100120773,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919677634794,4044122528515,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917873552061,4049608713493,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918311071652,4042155862047,Basic_4G,30,9,False,iPhone 15,5,True
918926855159,4048090634035,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919599742849,4042299576141,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918336087406,4048274514449,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918151384710,4047661745292,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919902592605,4048258955116,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918060980130,4045201803406,Gold_Family,100,5,True,iPhone 15,1,False
918327182189,4049000652119,Gold_Family,100,5,True,iPhone 15,1,True
917557802183,4047915140163,Gold_Family,100,5,True,iPhone 15,1,True
918613772443,4045386818191,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917109168882,4049088612279,Gold_Family,100,5,True,iPhone 15,1,False
917761838965,4046655505913,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918630249170,4049155295217,Gold_Family,100,5,True,OnePlus 11,1,True
917902425928,4049592782960,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918366094692,4042527274604,Gold_Family,100,5,True,Samsung S24,1,False
919027188111,4049210386988,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919867138640,4042040163994,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917260153315,4043873098836,Basic_4G,30,9,False,Samsung S24,5,False
917791364011,4049479620091,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917611366034,4044813502930,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919113784282,4048737859854,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918754156089,4048357881488,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918775913513,4044737984551,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917303286379,4049985753952,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919276222520,4049557268604,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918298556556,4041601429865,Gold_Family,100,5,True,OnePlus 11,1,False
919054056002,4047094250075,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918810155691,4044614585306,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919594619851,4046735782743,Gold_Family,100,5,True,iPhone 15,1,True
918800105486,4049484493377,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919754940323,4048568086304,Gold_Family,100,5,True,iPhone 15,1,False
919639368755,4049799719289,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919303267083,4043151104714,Basic_4G,30,9,False,Samsung S24,5,False
919739612159,4048260649572,Gold_Family,100,5,True,OnePlus 11,1,True
918529186977,4047960332097,Basic_4G,30,9,False,Samsung S24,5,True
917084239542,4048399362927,Basic_4G,30,9,False,Samsung S24,5,False
919669066579,4048996067201,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918134519131,4044347616194,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919883447098,4046066140966,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918211952523,4048183178825,Gold_Family,100,5,True,OnePlus 11,1,False
919561453059,4044831148784,Basic_4G,30,9,False,OnePlus 11,5,False
919362177578,4047321106458,Basic_4G,30,9,False,OnePlus 11,5,True
919351807099,4042476795504,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919676884316,4049614716229,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919330546988,4049542216791,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917198846186,4047957289543,Basic_4G,30,9,False,iPhone 15,5,True
919168626932,4048658319439,Basic_4G,30,9,False,Samsung S24,5,True
919653215545,4041953845421,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917303327953,4046023843734,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917127431537,4045668084076,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917831746326,4044865224514,Gold_Family,100,5,True,OnePlus 11,1,False
917962617536,4045234331093,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919887709119,4045092290877,Gold_Family,100,5,True,Samsung S24,1,True
918157141370,4041600518600,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919844599087,4044002982849,Basic_4G,30,9,False,Samsung S24,5,False
918744614755,4046965708407,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917602400487,4048065443847,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918887249623,4043985414534,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917132800595,4047340711461,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917139172585,4048973822872,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918121353151,4042968793427,Basic_4G,30,9,False,Samsung S24,5,False
919422563162,4047222242479,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917744033084,4045974218052,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918844039328,4043313520300,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918542358202,4048211470883,Gold_Family,100,5,True,iPhone 15,1,True
918594713394,4046953723913,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918224006854,4044689812170,Gold_Family,100,5,True,OnePlus 11,1,True
918375949804,4049028223964,Basic_4G,30,9,False,OnePlus 11,5,True
918477753707,4046620072243,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918532529432,4048277349336,Gold_Family,100,5,True,Samsung S24,1,True
917944556784,4047518475670,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917358922867,4046164366909,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917458940747,4047835921571,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919330635551,4041264710677,Gold_Family,100,5,True,iPhone 15,1,True
918140393318,4043899376999,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918906688576,4041299543918,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918617508763,4044169795388,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918552228433,4044824758061,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919569800825,4043358180675,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919163157225,4045961461678,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917105760479,4048565907960,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918585380478,4045140389482,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918241457025,4047627882902,Gold_Family,100,5,True,OnePlus 11,1,True
917689099266,4046356875508,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919675508765,4043901597313,Basic_4G,30,9,False,Samsung S24,5,False
917408601174,4042479556378,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917253332835,4048913413820,Gold_Family,100,5,True,OnePlus 11,1,True
919496104393,4044797036502,Gold_Family,100,5,True,OnePlus 11,1,True
918960935183,4044519682151,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918049234005,4044495367310,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919595581713,4045572482023,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918683179123,4046408394055,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919472751269,4048297728185,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919878519046,4045289727972,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918414506438,4048366257515,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919739998398,4047139274704,Gold_Family,100,5,True,iPhone 15,1,True
917151527437,4046105398662,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919274552295,4049871436323,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917827158321,4048866711369,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917290319232,4043753733250,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917037422892,4041335775738,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919956130025,4047484333542,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919490809063,4044787979941,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918352162809,4046576486272,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919645051156,4043167541175,Gold_Family,100,5,True,OnePlus 11,1,True
917704827899,4045170870411,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917416962749,4049092854981,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918560414809,4042921956767,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919741836777,4044726277768,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919052435647,4042086171645,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917097494170,4048486452153,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918713410513,4048554404680,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919083706239,4043280820877,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917136359469,4041500287131,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917233298547,4043038481258,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917084574242,4042555896740,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919338344560,4047646396573,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917206142991,4044937190631,Gold_Family,100,5,True,Samsung S24,1,False
919343084438,4045429481104,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917180557789,4041520058381,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918083880390,4045281463789,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919590910114,4047199864230,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917807401968,4045929692623,Gold_Family,100,5,True,Samsung S24,1,True
918793456330,4047535719758,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918109010762,4043808835640,Gold_Family,100,5,True,OnePlus 11,1,False
919118932796,4043559367365,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919796726200,4044038077826,Basic_4G,30,9,False,Samsung S24,5,True
917861346699,4047276893314,Basic_4G,30,9,False,iPhone 15,5,False
918941652716,4047606908464,Basic_4G,30,9,False,iPhone 15,5,True
917461905932,4045151716981,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918593874481,4045378556194,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917307693488,4046286690917,Basic_4G,30,9,False,iPhone 15,5,False
917493630803,4048263890803,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917483909116,4049386024874,Gold_Family,100,5,True,Samsung S24,1,True
917365456562,4045611731606,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919754103868,4043072394959,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917263345042,4049109668082,Basic_4G,30,9,False,OnePlus 11,5,False
919270055606,4047064302807,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919250325934,4046844910669,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919573810997,4046496466509,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918521917267,4041191144301,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918748955620,4046789331234,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919756383871,4042550632845,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917025416367,4043192324938,Gold_Family,100,5,True,Samsung S24,1,False
917082352971,4047038610933,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918018972722,4041749982892,Gold_Family,100,5,True,OnePlus 11,1,False
918661385366,4047450867943,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919018340857,4047847307662,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917402613234,4042690517361,Gold_Family,100,5,True,Samsung S24,1,True
919699687199,4043194133505,Gold_Family,100,5,True,Samsung S24,1,True
918594694925,4046782273829,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917611317704,4047298774443,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917238609745,4049751100020,Basic_4G,30,9,False,Samsung S24,5,False
917433555719,4041343981901,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917792508798,4041703727775,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918320258052,4048742052607,Gold_Family,100,5,True,OnePlus 11,1,True
919645349044,4043876626118,Gold_Family,100,5,True,iPhone 15,1,True
918678947719,4047598068256,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919752455925,4048026122907,Basic_4G,30,9,False,Samsung S24,5,False
917725840846,4049345105941,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917404030946,4044408406577,Basic_4G,30,9,False,iPhone 15,5,False
919170135142,4049937133526,Gold_Family,100,5,True,iPhone 15,1,False
917931227183,4047012376704,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918870134460,4043946818237,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917465328920,4041753482935,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918500368769,4042154045412,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918551187899,4043617215453,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917623958144,4042090788715,Gold_Family,100,5,True,OnePlus 11,1,True
917989507788,4044739856863,Gold_Family,100,5,True,OnePlus 11,1,False
918058782941,4041823608073,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917156455577,4048631466009,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919717768263,4042413290490,Gold_Family,100,5,True,iPhone 15,1,False
918115381685,4045966390294,Basic_4G,30,9,False,OnePlus 11,5,False
918892558842,4045665705680,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918380470395,4043998912425,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918436148927,4041292582552,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919048774113,4047326381917,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919031216425,4043092755415,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919002081018,4041671328878,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918837050140,4043476818532,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918667879615,4041932053125,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919134631156,4048034721426,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919968332208,4049244429620,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919458944620,4045496955310,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919372182976,4048438593201,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919669848814,4042790845368,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919106490405,4042949327876,Gold_Family,100,5,True,iPhone 15,1,True
918712901613,4044320632671,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918561751074,4043413326250,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918382327732,4044297063191,Gold_Family,100,5,True,OnePlus 11,1,False
918957777715,4045645374622,Basic_4G,30,9,False,iPhone 15,5,False
918657060872,4046547645235,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918058268817,4048994821383,Basic_4G,30,9,False,OnePlus 11,5,False
917113470293,4049301786543,Gold_Family,100,5,True,iPhone 15,1,True
918017804565,4043219507536,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917235946123,4047509905046,Gold_Family,100,5,True,OnePlus 11,1,False
917031238262,4044605121984,Super_Streamer_5G,100,5,True,iPhone 15,1,False
